prompt_id,left_model,right_model,left_phase,right_phase,left_repetition,right_repetition,left_row_index,right_row_index,pair_type,cosine_similarity
classify_004,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,223,423,cross-model agreement,0.8582471343238386
classify_004,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,223,523,cold-to-warm consistency,0.8829659095007474
classify_004,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,223,623,cross-model agreement,0.8784866782972801
classify_004,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,223,723,cross-model agreement,0.8757579101938047
classify_004,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,223,823,cold-to-warm consistency,0.9014179726867841
classify_004,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,323,423,cross-model agreement,0.9745575667757146
classify_004,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,323,523,cross-model agreement,0.9778889102361841
classify_004,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,323,623,within-model repeat,0.8872342326610222
classify_004,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,323,723,cross-model agreement,0.8621555609184751
classify_004,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,323,823,cross-model agreement,0.8646353315569273
classify_004,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,423,523,cross-model agreement,0.9743553667638359
classify_004,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,423,623,cross-model agreement,0.8625493410221716
classify_004,gpt-5.4,gpt-5.4,warm,warm,1,2,423,723,within-model repeat,0.8894980316015495
classify_004,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,423,823,cross-model agreement,0.8623620713319758
classify_004,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,523,623,cross-model agreement,0.8646436624681715
classify_004,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,523,723,cross-model agreement,0.8619766819372817
classify_004,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,523,823,within-model repeat,0.8872819975671323
classify_004,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,623,723,cross-model agreement,0.9733904363498707
classify_004,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,623,823,cross-model agreement,0.9768621987684445
classify_004,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,723,823,cross-model agreement,0.9731791017435067
classify_005,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,24,124,cross-model agreement,0.9746973465795906
classify_005,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,24,224,cross-model agreement,0.9780117994483554
classify_005,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,24,324,cold-to-warm consistency,0.8870133445594294
classify_005,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,24,424,cross-model agreement,0.8633532205239952
classify_005,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,24,524,cross-model agreement,0.8654137047175998
classify_005,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,24,624,cold-to-warm consistency,0.9048284281488923
classify_005,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,24,724,cross-model agreement,0.8802914822722606
classify_005,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,24,824,cross-model agreement,0.8827449092564973
classify_005,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,124,224,cross-model agreement,0.9744962414016991
classify_005,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,124,324,cross-model agreement,0.8630767553811064
classify_005,gpt-5.4,gpt-5.4,cold,warm,0,1,124,424,cold-to-warm consistency,0.8891858870606248
classify_005,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,124,524,cross-model agreement,0.8629045067276163
classify_005,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,124,624,cross-model agreement,0.8803811077975072
classify_005,gpt-5.4,gpt-5.4,cold,warm,0,2,124,724,cold-to-warm consistency,0.9066997478893256
classify_005,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,124,824,cross-model agreement,0.8801975725202325
classify_005,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,224,324,cross-model agreement,0.8654078614552483
classify_005,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,224,424,cross-model agreement,0.8631750885083436
classify_005,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,224,524,cold-to-warm consistency,0.8870591451460901
classify_005,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,224,624,cross-model agreement,0.8827468046958823
classify_005,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,224,724,cross-model agreement,0.8801098554567575
classify_005,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,224,824,cold-to-warm consistency,0.9048678955054117
classify_005,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,324,424,cross-model agreement,0.9755160850574266
classify_005,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,324,524,cross-model agreement,0.9787312883453394
classify_005,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,324,624,within-model repeat,0.8916174047487843
classify_005,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,324,724,cross-model agreement,0.8674682522863423
classify_005,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,324,824,cross-model agreement,0.8698979101059642
classify_005,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,424,524,cross-model agreement,0.975321396310381
classify_005,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,424,624,cross-model agreement,0.8678344723747665
classify_005,gpt-5.4,gpt-5.4,warm,warm,1,2,424,724,within-model repeat,0.8937102321398539
classify_005,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,424,824,cross-model agreement,0.8676535527263266
classify_005,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,524,624,cross-model agreement,0.8699056515520537
classify_005,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,524,724,cross-model agreement,0.8672951271992971
classify_005,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,524,824,within-model repeat,0.8916615284790435
classify_005,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,624,724,cross-model agreement,0.9744371078442424
classify_005,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,624,824,cross-model agreement,0.9777829946080168
classify_005,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,724,824,cross-model agreement,0.9742339644746373
classify_006,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,25,125,cross-model agreement,0.9752995254776405
classify_006,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,25,225,cross-model agreement,0.9786259860957084
classify_006,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,25,325,cold-to-warm consistency,0.8901160395251633
classify_006,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,25,425,cross-model agreement,0.866617472854153
classify_006,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,25,525,cross-model agreement,0.8691094536574593
classify_006,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,25,625,cold-to-warm consistency,0.9075004309141692
classify_006,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,25,725,cross-model agreement,0.8832637517497226
classify_006,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,25,825,cross-model agreement,0.8860363643291727
classify_006,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,125,225,cross-model agreement,0.975103916348395
classify_006,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,125,325,cross-model agreement,0.8664348819362219
classify_006,gpt-5.4,gpt-5.4,cold,warm,0,1,125,425,cold-to-warm consistency,0.8915454839640388
classify_006,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,125,525,cross-model agreement,0.8662666389265863
classify_006,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,125,625,cross-model agreement,0.8833228539021325
classify_006,gpt-5.4,gpt-5.4,cold,warm,0,2,125,725,cold-to-warm consistency,0.9087303201299753
classify_006,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,125,825,cross-model agreement,0.8831439005843957
classify_006,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,225,325,cross-model agreement,0.8691039036180117
classify_006,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,225,425,cross-model agreement,0.866443661337972
classify_006,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,225,525,cold-to-warm consistency,0.8901593593757983
classify_006,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,225,625,cross-model agreement,0.88603816151406
classify_006,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,225,725,cross-model agreement,0.8830866016036797
classify_006,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,225,825,cold-to-warm consistency,0.9075377136444095
classify_006,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,325,425,cross-model agreement,0.9760803412214669
classify_006,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,325,525,cross-model agreement,0.9793064639842434
classify_006,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,325,625,within-model repeat,0.894606146937167
classify_006,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,325,725,cross-model agreement,0.8707472673233192
classify_006,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,325,825,cross-model agreement,0.8734862455395876
classify_006,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,425,525,cross-model agreement,0.9758908074230513
classify_006,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,425,625,cross-model agreement,0.8709890439364026
classify_006,gpt-5.4,gpt-5.4,warm,warm,1,2,425,725,within-model repeat,0.8959828488452717
classify_006,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,425,825,cross-model agreement,0.870812589338362
classify_006,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,525,625,cross-model agreement,0.8734935953046447
classify_006,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,525,725,cross-model agreement,0.8705781869412379
classify_006,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,525,825,within-model repeat,0.8946478706587835
classify_006,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,625,725,cross-model agreement,0.975051592917631
classify_006,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,625,825,cross-model agreement,0.9784098477667751
classify_006,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,725,825,cross-model agreement,0.9748540561769632
classify_007,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,26,126,cross-model agreement,0.9690194444781097
classify_007,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,26,226,cross-model agreement,0.9730760374938435
classify_007,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,26,326,cold-to-warm consistency,0.8630851469591276
classify_007,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,26,426,cross-model agreement,0.8344556345534432
classify_007,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,26,526,cross-model agreement,0.8368879868505872
classify_007,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,26,626,cold-to-warm consistency,0.8833268378336097
classify_007,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,26,726,cross-model agreement,0.8532905927780094
classify_007,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,26,826,cross-model agreement,0.8562597688999307
classify_007,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,126,226,cross-model agreement,0.9687746366599416
classify_007,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,126,326,cross-model agreement,0.8340293298557226
classify_007,gpt-5.4,gpt-5.4,cold,warm,0,1,126,426,cold-to-warm consistency,0.8657820778354036
classify_007,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,126,526,cross-model agreement,0.8338292522965394
classify_007,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,126,626,cross-model agreement,0.8534009321227631
classify_007,gpt-5.4,gpt-5.4,cold,warm,0,2,126,726,cold-to-warm consistency,0.8857033815404857
classify_007,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,126,826,cross-model agreement,0.8531825803797186
classify_007,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,226,326,cross-model agreement,0.8368773207788759
classify_007,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,226,426,cross-model agreement,0.8342448222065731
classify_007,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,226,526,cold-to-warm consistency,0.8631524080968308
classify_007,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,226,626,cross-model agreement,0.8562625319887198
classify_007,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,226,726,cross-model agreement,0.8530750220694217
classify_007,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,226,826,cold-to-warm consistency,0.8833861478063791
classify_007,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,326,426,cross-model agreement,0.9705650217164457
classify_007,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,326,526,cross-model agreement,0.9744341344426888
classify_007,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,326,626,within-model repeat,0.8685804964545325
classify_007,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,326,726,cross-model agreement,0.8392311567426485
classify_007,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,326,826,cross-model agreement,0.8422030846936226
classify_007,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,426,526,cross-model agreement,0.970332190239635
classify_007,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,426,626,cross-model agreement,0.8397686970785453
classify_007,gpt-5.4,gpt-5.4,warm,warm,1,2,426,726,within-model repeat,0.8711819460768261
classify_007,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,426,826,cross-model agreement,0.839553833288433
classify_007,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,526,626,cross-model agreement,0.8422165364061588
classify_007,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,526,726,cross-model agreement,0.8390298313030973
classify_007,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,526,826,within-model repeat,0.8686453827943539
classify_007,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,626,726,cross-model agreement,0.9686284022259397
classify_007,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,626,826,cross-model agreement,0.9727321792747161
classify_007,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,726,826,cross-model agreement,0.9683805683040074
classify_008,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,27,127,cross-model agreement,0.9774045649642952
classify_008,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,27,227,cross-model agreement,0.9803108091347044
classify_008,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,27,327,cold-to-warm consistency,0.8986426595562047
classify_008,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,27,427,cross-model agreement,0.8776714136830969
classify_008,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,27,527,cross-model agreement,0.8792658872454796
classify_008,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,27,627,cold-to-warm consistency,0.9148261628689313
classify_008,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,27,727,cross-model agreement,0.8930629745535928
classify_008,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,27,827,cross-model agreement,0.8950605917578188
classify_008,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,127,227,cross-model agreement,0.9772239845467559
classify_008,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,127,327,cross-model agreement,0.8773764770264265
classify_008,gpt-5.4,gpt-5.4,cold,warm,0,1,127,427,cold-to-warm consistency,0.9009230814411137
classify_008,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,127,527,cross-model agreement,0.8772191427602043
classify_008,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,127,627,cross-model agreement,0.8931579620431392
classify_008,gpt-5.4,gpt-5.4,cold,warm,0,2,127,727,cold-to-warm consistency,0.9167811228709863
classify_008,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,127,827,cross-model agreement,0.8929914108409669
classify_008,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,227,327,cross-model agreement,0.8792611106684927
classify_008,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,227,427,cross-model agreement,0.8775092594677126
classify_008,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,227,527,cold-to-warm consistency,0.8986795177151241
classify_008,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,227,627,cross-model agreement,0.8950621310853587
classify_008,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,227,727,cross-model agreement,0.8928979766697951
classify_008,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,227,827,cold-to-warm consistency,0.914857774997829
classify_008,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,327,427,cross-model agreement,0.9780597531656355
classify_008,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,327,527,cross-model agreement,0.9808896895193048
classify_008,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,327,627,within-model repeat,0.9028158922002096
classify_008,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,327,727,cross-model agreement,0.8813572085830748
classify_008,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,327,827,cross-model agreement,0.8833428176016379
classify_008,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,427,527,cross-model agreement,0.9778843640167183
classify_008,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,427,627,cross-model agreement,0.8817472573517039
classify_008,gpt-5.4,gpt-5.4,warm,warm,1,2,427,727,within-model repeat,0.9050106459408599
classify_008,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,427,827,cross-model agreement,0.8815828339552104
classify_008,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,527,627,cross-model agreement,0.8833491355359905
classify_008,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,527,727,cross-model agreement,0.8811991604779308
classify_008,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,527,827,within-model repeat,0.9028513687996607
classify_008,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,627,727,cross-model agreement,0.977197260175541
classify_008,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,627,827,cross-model agreement,0.9801275484470624
classify_008,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,727,827,cross-model agreement,0.9770150377855961
classify_009,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,28,128,cross-model agreement,0.9721278315637111
classify_009,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,28,228,cross-model agreement,0.9758586183526241
classify_009,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,28,328,cold-to-warm consistency,0.876159626142953
classify_009,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,28,428,cross-model agreement,0.8498102804341685
classify_009,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,28,528,cross-model agreement,0.8524854220978797
classify_009,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,28,628,cold-to-warm consistency,0.8958758556755803
classify_009,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,28,728,cross-model agreement,0.8687330305869803
classify_009,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,28,828,cross-model agreement,0.8717213729593011
classify_009,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,128,228,cross-model agreement,0.9719076175609422
classify_009,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,128,328,cross-model agreement,0.8495831737449083
classify_009,gpt-5.4,gpt-5.4,cold,warm,0,1,128,428,cold-to-warm consistency,0.877972305212719
classify_009,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,128,528,cross-model agreement,0.8493976107658533
classify_009,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,128,628,cross-model agreement,0.8687526062025654
classify_009,gpt-5.4,gpt-5.4,cold,warm,0,2,128,728,cold-to-warm consistency,0.8974316763162742
classify_009,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,128,828,cross-model agreement,0.8685552153183744
classify_009,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,228,328,cross-model agreement,0.8524785057971727
classify_009,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,228,428,cross-model agreement,0.8496177747601485
classify_009,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,228,528,cold-to-warm consistency,0.8762146481374367
classify_009,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,228,628,cross-model agreement,0.871721969371841
classify_009,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,228,728,cross-model agreement,0.8685362383835361
classify_009,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,228,828,cold-to-warm consistency,0.8959230950557119
classify_009,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,328,428,cross-model agreement,0.9731180306923758
classify_009,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,328,528,cross-model agreement,0.9767231474263997
classify_009,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,328,628,within-model repeat,0.8815621504621779
classify_009,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,328,728,cross-model agreement,0.8548957728489435
classify_009,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,328,828,cross-model agreement,0.8578437799813033
classify_009,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,428,528,cross-model agreement,0.9729054856628508
classify_009,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,428,628,cross-model agreement,0.8551435686408398
classify_009,gpt-5.4,gpt-5.4,warm,warm,1,2,428,728,within-model repeat,0.8832978587583222
classify_009,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,428,828,cross-model agreement,0.8549492698912089
classify_009,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,528,628,cross-model agreement,0.8578513267339359
classify_009,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,528,728,cross-model agreement,0.8547090495106127
classify_009,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,528,828,within-model repeat,0.8816148370320922
classify_009,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,628,728,cross-model agreement,0.9720443550624887
classify_009,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,628,828,cross-model agreement,0.9757857129284504
classify_009,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,728,828,cross-model agreement,0.9718234950692657
classify_010,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,29,129,cross-model agreement,0.9655243561827145
classify_010,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,29,229,cross-model agreement,0.9700801910246791
classify_010,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,29,329,cold-to-warm consistency,0.8472111204104179
classify_010,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,29,429,cross-model agreement,0.8150415874733853
classify_010,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,29,529,cross-model agreement,0.8180039711082838
